departamento,date,deaths
Madriz,2021-01-15,74
Madriz,2021-01-16,74
Madriz,2021-01-17,74
Madriz,2021-01-18,74
Madriz,2021-01-19,74
Madriz,2021-01-20,74
Madriz,2021-01-21,74
Madriz,2021-01-22,74
Madriz,2021-01-23,74
Madriz,2021-01-24,74
Madriz,2021-01-25,74
Madriz,2021-01-26,74
Madriz,2021-01-27,74
Madriz,2021-01-28,74
Madriz,2021-01-29,74
Madriz,2021-01-30,74
Madriz,2021-01-31,75
Madriz,2021-02-01,75
Madriz,2021-02-02,75
Madriz,2021-02-03,75
Madriz,2021-02-04,75
Madriz,2021-02-05,76
Madriz,2021-02-06,76
Madriz,2021-02-07,76
Madriz,2021-02-08,76
Madriz,2021-02-09,76
Madriz,2021-02-10,76
Madriz,2021-02-11,76
Madriz,2021-02-12,76
Madriz,2021-02-13,76
Madriz,2021-02-14,76
Madriz,2021-02-15,76
Madriz,2021-02-16,76
Madriz,2021-02-17,76
Madriz,2021-02-18,76
Madriz,2021-02-19,76
Madriz,2021-02-20,76
Madriz,2021-02-21,76
Madriz,2021-02-22,76
Madriz,2021-02-23,76
Madriz,2021-02-24,76
Madriz,2021-02-25,77
Madriz,2021-02-26,77
Madriz,2021-02-27,77
Madriz,2021-02-28,77
Madriz,2021-03-01,77
Madriz,2021-03-02,77
Madriz,2021-03-03,77
Madriz,2021-03-04,77
Madriz,2021-03-05,77
Madriz,2021-03-06,77
Madriz,2021-03-07,77
Madriz,2021-03-08,77
Madriz,2021-03-09,78
Madriz,2021-03-10,78
Madriz,2021-03-11,78
Madriz,2021-03-12,78
Madriz,2021-03-13,78
Madriz,2021-03-14,78
Madriz,2021-03-15,78
Madriz,2021-03-16,78
Madriz,2021-03-17,78
Madriz,2021-03-18,78
Madriz,2021-03-19,78
Madriz,2021-03-20,78
Madriz,2021-03-21,78
Madriz,2021-03-22,78
Madriz,2021-03-23,78
Madriz,2021-03-24,78
Madriz,2021-03-25,78
Madriz,2021-03-26,78
Madriz,2021-03-27,78
Madriz,2021-03-28,78
Madriz,2021-03-29,78
Madriz,2021-03-30,78
Madriz,2021-03-31,78
Madriz,2021-04-01,78
Madriz,2021-04-02,78
Madriz,2021-04-03,78
Madriz,2021-04-04,78
Madriz,2021-04-05,78
Madriz,2021-04-06,78
Madriz,2021-04-07,78
Madriz,2021-04-08,78
Madriz,2021-04-09,78
Madriz,2021-04-10,78
Madriz,2021-04-11,78
Madriz,2021-04-12,78
Madriz,2021-04-13,78
Madriz,2021-04-14,78
Madriz,2021-04-15,78
Madriz,2021-04-16,78
Madriz,2021-04-17,78
Madriz,2021-04-18,78
Madriz,2021-04-19,78
Madriz,2021-04-20,78
Madriz,2021-04-21,78
Madriz,2021-04-22,80
Madriz,2021-04-23,81
Madriz,2021-04-24,81
Madriz,2021-04-25,81
Madriz,2021-04-26,81
Madriz,2021-04-27,81
Madriz,2021-04-28,81
Madriz,2021-04-29,81
Madriz,2021-04-30,81
Madriz,2021-05-01,81
Madriz,2021-05-02,81
Madriz,2021-05-03,81
Madriz,2021-05-04,81
Madriz,2021-05-05,82
Madriz,2021-05-06,82
Madriz,2021-05-07,82
Madriz,2021-05-08,82
Madriz,2021-05-09,82
Madriz,2021-05-10,82
Madriz,2021-05-11,82
Madriz,2021-05-12,82
Madriz,2021-05-13,82
Madriz,2021-05-14,82
Madriz,2021-05-15,82
Madriz,2021-05-16,82
Madriz,2021-05-17,82
Madriz,2021-05-18,82
Madriz,2021-05-19,82
Madriz,2021-05-20,82
Madriz,2021-05-21,82
Madriz,2021-05-22,82
Madriz,2021-05-23,82
Madriz,2021-05-24,82
Madriz,2021-05-25,82
Madriz,2021-05-26,82
Madriz,2021-05-27,82
Madriz,2021-05-28,82
Madriz,2021-05-29,82
Madriz,2021-05-30,82
Madriz,2021-05-31,82
Madriz,2021-06-01,82
Madriz,2021-06-02,82
Madriz,2021-06-03,82
Madriz,2021-06-04,82
Madriz,2021-06-05,82
Madriz,2021-06-06,82
Madriz,2021-06-07,82
Madriz,2021-06-08,82
Madriz,2021-06-09,82
Madriz,2021-06-10,83
Madriz,2021-06-11,84
Madriz,2021-06-12,85
Madriz,2021-06-13,85
Madriz,2021-06-14,85
Madriz,2021-06-15,85
Madriz,2021-06-16,85
Madriz,2021-06-17,85
Madriz,2021-06-18,85
Madriz,2021-06-19,85
Madriz,2021-06-20,85
Madriz,2021-06-21,85
Madriz,2021-06-22,85
Madriz,2021-06-23,85
Madriz,2021-06-24,85
Madriz,2021-06-25,85
Madriz,2021-06-26,85
Madriz,2021-06-27,85
Madriz,2021-06-28,85
Madriz,2021-06-29,88
Madriz,2021-06-30,92
Madriz,2021-07-01,92
Madriz,2021-07-02,93
Madriz,2021-07-03,93
Madriz,2021-07-04,93
Madriz,2021-07-05,94
Madriz,2021-07-06,94
Madriz,2021-07-07,94
Madriz,2021-07-08,94
Madriz,2021-07-09,94
Madriz,2021-07-10,94
Madriz,2021-07-11,94
Madriz,2021-07-12,94
Madriz,2021-07-13,95
Madriz,2021-07-14,96
Madriz,2021-07-15,97
Madriz,2021-07-16,97
Madriz,2021-07-17,97
Madriz,2021-07-18,97
Madriz,2021-07-19,97
Madriz,2021-07-20,97
Madriz,2021-07-21,97
Madriz,2021-07-22,97
Madriz,2021-07-23,97
Madriz,2021-07-24,97
Madriz,2021-07-25,97
Madriz,2021-07-26,97
Madriz,2021-07-27,97
Madriz,2021-07-28,98
Madriz,2021-07-29,98
Madriz,2021-07-30,98
Madriz,2021-07-31,99
Madriz,2021-08-01,99
Madriz,2021-08-02,99
Madriz,2021-08-03,99
Madriz,2021-08-04,100
Madriz,2021-08-05,101
Madriz,2021-08-06,101
Madriz,2021-08-07,102
Madriz,2021-08-08,103
Madriz,2021-08-09,104
Madriz,2021-08-10,106
Madriz,2021-08-11,108
Madriz,2021-08-12,113
Madriz,2021-08-13,115
Madriz,2021-08-14,115
Madriz,2021-08-15,117
Madriz,2021-08-16,117
Madriz,2021-08-17,120
Madriz,2021-08-18,120
Madriz,2021-08-19,122
Madriz,2021-08-20,122
Madriz,2021-08-21,122
Madriz,2021-08-22,122
Madriz,2021-08-23,124
Madriz,2021-08-24,128
Madriz,2021-08-25,128
Madriz,2021-08-26,130
Madriz,2021-08-27,136
Madriz,2021-08-28,136
Madriz,2021-08-29,141
Madriz,2021-08-30,141
Madriz,2021-08-31,143
Madriz,2021-09-01,148
Madriz,2021-09-02,153
Madriz,2021-09-03,176
Madriz,2021-09-04,176
Madriz,2021-09-05,178
Madriz,2021-09-06,179
Madriz,2021-09-07,182
Madriz,2021-09-08,194
Madriz,2021-09-09,194
Madriz,2021-09-10,198
Madriz,2021-09-11,198
Madriz,2021-09-12,201
Madriz,2021-09-13,201
Madriz,2021-09-14,212
Madriz,2021-09-15,212
Madriz,2021-09-16,215
Madriz,2021-09-17,215
Madriz,2021-09-18,221
Madriz,2021-09-19,221
Madriz,2021-09-20,222
Madriz,2021-09-21,234
Madriz,2021-09-22,237
Madriz,2021-09-23,245
Madriz,2021-09-24,245
Madriz,2021-09-25,245
Madriz,2021-09-26,248
Madriz,2021-09-27,251
Madriz,2021-09-28,251
Madriz,2021-09-29,251
Managua,2020-04-15,1
Managua,2020-04-16,2
Managua,2020-04-17,2
Managua,2020-04-18,2
Managua,2020-04-19,2
Managua,2020-04-20,2
Managua,2020-04-21,2
Managua,2020-04-22,2
Managua,2020-04-23,3
Managua,2020-04-24,4
Managua,2020-04-25,7
Managua,2020-04-26,10
Managua,2020-04-27,11
Managua,2020-04-28,14
Managua,2020-04-29,17
Managua,2020-04-30,17
Managua,2020-05-01,18
Managua,2020-05-02,21
Managua,2020-05-03,24
Managua,2020-05-04,24
Managua,2020-05-05,24
Managua,2020-05-06,25
Managua,2020-05-07,38
Managua,2020-05-08,61
Managua,2020-05-09,96
Managua,2020-05-10,103
Managua,2020-05-11,113
Managua,2020-05-12,118
Managua,2020-05-13,133
Managua,2020-05-14,140
Managua,2020-05-15,148
Managua,2020-05-16,163
Managua,2020-05-17,174
Managua,2020-05-18,182
Managua,2020-05-19,203
Managua,2020-05-20,207
Managua,2020-05-21,222
Managua,2020-05-22,263
Managua,2020-05-23,274
Managua,2020-05-24,288
Managua,2020-05-25,317
Managua,2020-05-26,334
Managua,2020-05-27,355
Managua,2020-05-28,365
Managua,2020-05-29,374
Managua,2020-05-30,391
Managua,2020-05-31,404
Managua,2020-06-01,428
Managua,2020-06-02,440
Managua,2020-06-03,455
Managua,2020-06-04,472
Managua,2020-06-05,490
Managua,2020-06-06,495
Managua,2020-06-07,521
Managua,2020-06-08,539
Managua,2020-06-09,544
Managua,2020-06-10,549
Managua,2020-06-11,560
Managua,2020-06-12,565
Managua,2020-06-13,568
Managua,2020-06-14,580
Managua,2020-06-15,593
Managua,2020-06-16,607
Managua,2020-06-17,616
Managua,2020-06-18,631
Managua,2020-06-19,645
Managua,2020-06-20,657
Managua,2020-06-21,671
Managua,2020-06-22,688
Managua,2020-06-23,693
Managua,2020-06-24,701
Managua,2020-06-25,707
Managua,2020-06-26,725
Managua,2020-06-27,733
Managua,2020-06-28,739
Managua,2020-06-29,746
Managua,2020-06-30,754
Managua,2020-07-01,757
Managua,2020-07-02,759
Managua,2020-07-03,759
Managua,2020-07-04,760
Managua,2020-07-05,761
Managua,2020-07-06,778
Managua,2020-07-07,786
Managua,2020-07-08,789
Managua,2020-07-09,792
Managua,2020-07-10,793
Managua,2020-07-11,796
Managua,2020-07-12,796
Managua,2020-07-13,796
Managua,2020-07-14,797
Managua,2020-07-15,798
Managua,2020-07-16,800
Managua,2020-07-17,800
Managua,2020-07-18,802
Managua,2020-07-19,802
Managua,2020-07-20,804
Managua,2020-07-21,804
Managua,2020-07-22,804
Managua,2020-07-23,808
Managua,2020-07-24,809
Managua,2020-07-25,809
Managua,2020-07-26,810
Managua,2020-07-27,811
Managua,2020-07-28,811
Managua,2020-07-29,811
Managua,2020-07-30,812
Managua,2020-07-31,812
Managua,2020-08-01,813
Managua,2020-08-02,813
Managua,2020-08-03,814
Managua,2020-08-04,816
Managua,2020-08-05,817
Managua,2020-08-06,817
Managua,2020-08-07,819
Managua,2020-08-08,819
Managua,2020-08-09,819
Managua,2020-08-10,819
Managua,2020-08-11,819
Managua,2020-08-12,820
Managua,2020-08-13,820
Managua,2020-08-14,820
Managua,2020-08-15,820
Managua,2020-08-16,820
Managua,2020-08-17,820
Managua,2020-08-18,821
Managua,2020-08-19,823
Managua,2020-08-20,824
Managua,2020-08-21,824
Managua,2020-08-22,824
Managua,2020-08-23,824
Managua,2020-08-24,824
Managua,2020-08-25,824
Managua,2020-08-26,824
Managua,2020-08-27,825
Managua,2020-08-28,825
Managua,2020-08-29,825
Managua,2020-08-30,825
Managua,2020-08-31,825
Managua,2020-09-01,825
Managua,2020-09-02,825
Managua,2020-09-03,825
Managua,2020-09-04,825
Managua,2020-09-05,825
Managua,2020-09-06,825
Managua,2020-09-07,825
Managua,2020-09-08,825
Managua,2020-09-09,825
Managua,2020-09-10,826
Managua,2020-09-11,826
Managua,2020-09-12,826
Managua,2020-09-13,826
Managua,2020-09-14,826
Managua,2020-09-15,826
Managua,2020-09-16,829
Managua,2020-09-17,830
Managua,2020-09-18,830
Managua,2020-09-19,830
Managua,2020-09-20,830
Managua,2020-09-21,830
Managua,2020-09-22,831
Managua,2020-09-23,832
Managua,2020-09-24,832
Managua,2020-09-25,833
Managua,2020-09-26,833
Managua,2020-09-27,834
Managua,2020-09-28,834
Managua,2020-09-29,834
Managua,2020-09-30,835
Managua,2020-10-01,835
Managua,2020-10-02,835
Managua,2020-10-03,837
Managua,2020-10-04,837
Managua,2020-10-05,837
Managua,2020-10-06,837
Managua,2020-10-07,838
Managua,2020-10-08,841
Managua,2020-10-09,841
Managua,2020-10-10,841
Managua,2020-10-11,841
Managua,2020-10-12,841
Managua,2020-10-13,841
Managua,2020-10-14,841
Managua,2020-10-15,841
Managua,2020-10-16,841
Managua,2020-10-17,841
Managua,2020-10-18,841
Managua,2020-10-19,841
Managua,2020-10-20,841
Managua,2020-10-21,841
Managua,2020-10-22,841
Managua,2020-10-23,841
Managua,2020-10-24,841
Managua,2020-10-25,841
Managua,2020-10-26,841
Managua,2020-10-27,841
Managua,2020-10-28,841
Managua,2020-10-29,843
Managua,2020-10-30,843
Managua,2020-10-31,843
Managua,2020-11-01,843
Managua,2020-11-02,843
Managua,2020-11-03,843
Managua,2020-11-04,843
Managua,2020-11-05,843
Managua,2020-11-06,843
Managua,2020-11-07,843
Managua,2020-11-08,843
Managua,2020-11-09,843
Managua,2020-11-10,844
Managua,2020-11-11,844
Managua,2020-11-12,844
Managua,2020-11-13,844
Managua,2020-11-14,844
Managua,2020-11-15,844
Managua,2020-11-16,844
Managua,2020-11-17,846
Managua,2020-11-18,848
Managua,2020-11-19,848
Managua,2020-11-20,848
Managua,2020-11-21,848
Managua,2020-11-22,848
Managua,2020-11-23,848
Managua,2020-11-24,849
Managua,2020-11-25,851
Managua,2020-11-26,851
Managua,2020-11-27,851
Managua,2020-11-28,852
Managua,2020-11-29,852
Managua,2020-11-30,852
Managua,2020-12-01,852
Managua,2020-12-02,852
Managua,2020-12-03,852
Managua,2020-12-04,852
Managua,2020-12-05,852
Managua,2020-12-06,852
Managua,2020-12-07,852
Managua,2020-12-08,852
Managua,2020-12-09,856
Managua,2020-12-10,856
Managua,2020-12-11,859
Managua,2020-12-12,860
Managua,2020-12-13,860
Managua,2020-12-14,860
Managua,2020-12-15,861
Managua,2020-12-16,863
Managua,2020-12-17,863
Managua,2020-12-18,863
Managua,2020-12-19,864
Managua,2020-12-20,865
Managua,2020-12-21,865
Managua,2020-12-22,867
Managua,2020-12-23,867
Managua,2020-12-24,867
Managua,2020-12-25,867
Managua,2020-12-26,867
Managua,2020-12-27,867
Managua,2020-12-28,868
Managua,2020-12-29,868
Managua,2020-12-30,868
Managua,2020-12-31,868
Managua,2021-01-01,868
Managua,2021-01-02,868
Managua,2021-01-03,868
Managua,2021-01-04,871
Managua,2021-01-05,871
Managua,2021-01-06,872
Managua,2021-01-07,873
Managua,2021-01-08,873
Managua,2021-01-09,874
Managua,2021-01-10,874
Managua,2021-01-11,874
Managua,2021-01-12,876
Managua,2021-01-13,881
Managua,2021-01-14,881
Managua,2021-01-15,884
Managua,2021-01-16,885
Managua,2021-01-17,885
Managua,2021-01-18,886
Managua,2021-01-19,889
Managua,2021-01-20,891
Managua,2021-01-21,892
Managua,2021-01-22,892
Managua,2021-01-23,892
Managua,2021-01-24,892
Managua,2021-01-25,892
Managua,2021-01-26,893
Managua,2021-01-27,893
Managua,2021-01-28,893
Managua,2021-01-29,893
Managua,2021-01-30,893
Managua,2021-01-31,893
Managua,2021-02-01,894
Managua,2021-02-02,894
Managua,2021-02-03,894
Managua,2021-02-04,894
Managua,2021-02-05,894
Managua,2021-02-06,894
Managua,2021-02-07,894
Managua,2021-02-08,894
Managua,2021-02-09,894
Managua,2021-02-10,895
Managua,2021-02-11,895
Managua,2021-02-12,896
Managua,2021-02-13,896
Managua,2021-02-14,896
Managua,2021-02-15,896
Managua,2021-02-16,896
Managua,2021-02-17,896
Managua,2021-02-18,896
Managua,2021-02-19,897
Managua,2021-02-20,897
Managua,2021-02-21,897
Managua,2021-02-22,898
Managua,2021-02-23,898
Managua,2021-02-24,898
Managua,2021-02-25,899
Managua,2021-02-26,899
Managua,2021-02-27,899
Managua,2021-02-28,899
Managua,2021-03-01,901
Managua,2021-03-02,901
Managua,2021-03-03,901
Managua,2021-03-04,901
Managua,2021-03-05,902
Managua,2021-03-06,902
Managua,2021-03-07,902
Managua,2021-03-08,902
Managua,2021-03-09,902
Managua,2021-03-10,902
Managua,2021-03-11,903
Managua,2021-03-12,903
Managua,2021-03-13,903
Managua,2021-03-14,903
Managua,2021-03-15,903
Managua,2021-03-16,903
Managua,2021-03-17,903
Managua,2021-03-18,903
Managua,2021-03-19,903
Managua,2021-03-20,903
Managua,2021-03-21,903
Managua,2021-03-22,905
Managua,2021-03-23,905
Managua,2021-03-24,905
Managua,2021-03-25,906
Managua,2021-03-26,906
Managua,2021-03-27,906
Managua,2021-03-28,907
Managua,2021-03-29,908
Managua,2021-03-30,908
Managua,2021-03-31,908
Managua,2021-04-01,908
Managua,2021-04-02,908
Managua,2021-04-03,908
Managua,2021-04-04,908
Managua,2021-04-05,909
Managua,2021-04-06,909
Managua,2021-04-07,910
Managua,2021-04-08,910
Managua,2021-04-09,910
Managua,2021-04-10,910
Managua,2021-04-11,910
Managua,2021-04-12,911
Managua,2021-04-13,913
Managua,2021-04-14,913
Managua,2021-04-15,915
Managua,2021-04-16,915
Managua,2021-04-17,915
Managua,2021-04-18,916
Managua,2021-04-19,916
Managua,2021-04-20,916
Managua,2021-04-21,916
Managua,2021-04-22,917
Managua,2021-04-23,918
Managua,2021-04-24,919
Managua,2021-04-25,924
Managua,2021-04-26,924
Managua,2021-04-27,934
Managua,2021-04-28,934
Managua,2021-04-29,940
Managua,2021-04-30,942
Managua,2021-05-01,942
Managua,2021-05-02,942
Managua,2021-05-03,947
Managua,2021-05-04,948
Managua,2021-05-05,954
Managua,2021-05-06,956
Managua,2021-05-07,956
Managua,2021-05-08,957
Managua,2021-05-09,961
Managua,2021-05-10,961
Managua,2021-05-11,961
Managua,2021-05-12,962
Managua,2021-05-13,962
Managua,2021-05-14,962
Managua,2021-05-15,962
Managua,2021-05-16,962
Managua,2021-05-17,964
Managua,2021-05-18,966
Managua,2021-05-19,970
Managua,2021-05-20,970
Managua,2021-05-21,970
Managua,2021-05-22,971
Managua,2021-05-23,971
Managua,2021-05-24,972
Managua,2021-05-25,973
Managua,2021-05-26,977
Managua,2021-05-27,978
Managua,2021-05-28,980
Managua,2021-05-29,980
Managua,2021-05-30,980
Managua,2021-05-31,987
Managua,2021-06-01,988
Managua,2021-06-02,994
Managua,2021-06-03,1004
Managua,2021-06-04,1004
Managua,2021-06-05,1005
Managua,2021-06-06,1006
Managua,2021-06-07,1007
Managua,2021-06-08,1007
Managua,2021-06-09,1007
Managua,2021-06-10,1008
Managua,2021-06-11,1009
Managua,2021-06-12,1011
Managua,2021-06-13,1015
Managua,2021-06-14,1016
Managua,2021-06-15,1016
Managua,2021-06-16,1017
Managua,2021-06-17,1018
Managua,2021-06-18,1018
Managua,2021-06-19,1019
Managua,2021-06-20,1019
Managua,2021-06-21,1021
Managua,2021-06-22,1023
Managua,2021-06-23,1023
Managua,2021-06-24,1023
Managua,2021-06-25,1026
Managua,2021-06-26,1030
Managua,2021-06-27,1033
Managua,2021-06-28,1035
Managua,2021-06-29,1036
Managua,2021-06-30,1037
Managua,2021-07-01,1038
Managua,2021-07-02,1039
Managua,2021-07-03,1042
Managua,2021-07-04,1042
Managua,2021-07-05,1042
Managua,2021-07-06,1042
Managua,2021-07-07,1048
Managua,2021-07-08,1052
Managua,2021-07-09,1052
Managua,2021-07-10,1053
Managua,2021-07-11,1059
Managua,2021-07-12,1063
Managua,2021-07-13,1083
Managua,2021-07-14,1084
Managua,2021-07-15,1086
Managua,2021-07-16,1092
Managua,2021-07-17,1094
Managua,2021-07-18,1095
Managua,2021-07-19,1097
Managua,2021-07-20,1101
Managua,2021-07-21,1102
Managua,2021-07-22,1103
Managua,2021-07-23,1107
Managua,2021-07-24,1108
Managua,2021-07-25,1113
Managua,2021-07-26,1114
Managua,2021-07-27,1116
Managua,2021-07-28,1118
Managua,2021-07-29,1120
Managua,2021-07-30,1120
Managua,2021-07-31,1122
Managua,2021-08-01,1123
Managua,2021-08-02,1123
Managua,2021-08-03,1125
Managua,2021-08-04,1129
Managua,2021-08-05,1133
Managua,2021-08-06,1140
Managua,2021-08-07,1140
Managua,2021-08-08,1144
Managua,2021-08-09,1144
Managua,2021-08-10,1152
Managua,2021-08-11,1155
Managua,2021-08-12,1155
Managua,2021-08-13,1158
Managua,2021-08-14,1160
Managua,2021-08-15,1162
Managua,2021-08-16,1162
Managua,2021-08-17,1167
Managua,2021-08-18,1180
Managua,2021-08-19,1183
Managua,2021-08-20,1188
Managua,2021-08-21,1194
Managua,2021-08-22,1195
Managua,2021-08-23,1199
Managua,2021-08-24,1199
Managua,2021-08-25,1208
Managua,2021-08-26,1212
Managua,2021-08-27,1216
Managua,2021-08-28,1218
Managua,2021-08-29,1221
Managua,2021-08-30,1228
Managua,2021-08-31,1231
Managua,2021-09-01,1240
Managua,2021-09-02,1282
Managua,2021-09-03,1290
Managua,2021-09-04,1292
Managua,2021-09-05,1299
Managua,2021-09-06,1308
Managua,2021-09-07,1323
Managua,2021-09-08,1334
Managua,2021-09-09,1344
Managua,2021-09-10,1350
Managua,2021-09-11,1353
Managua,2021-09-12,1362
Managua,2021-09-13,1373
Managua,2021-09-14,1377
Managua,2021-09-15,1383
Managua,2021-09-16,1395
Managua,2021-09-17,1400
Managua,2021-09-18,1410
Managua,2021-09-19,1426
Managua,2021-09-20,1441
Managua,2021-09-21,1450
Managua,2021-09-22,1459
Managua,2021-09-23,1465
Managua,2021-09-24,1470
Managua,2021-09-25,1471
Managua,2021-09-26,1483
Managua,2021-09-27,1497
Managua,2021-09-28,1506
Managua,2021-09-29,1571
Masaya,2020-05-03,1
Masaya,2020-05-04,2
Masaya,2020-05-05,2
Masaya,2020-05-06,2
Masaya,2020-05-07,3
Masaya,2020-05-08,4
Masaya,2020-05-09,5
Masaya,2020-05-10,6
Masaya,2020-05-11,9
Masaya,2020-05-12,13
Masaya,2020-05-13,17
Masaya,2020-05-14,21
Masaya,2020-05-15,28
Masaya,2020-05-16,35
Masaya,2020-05-17,37
Masaya,2020-05-18,40
Masaya,2020-05-19,50
Masaya,2020-05-20,61
Masaya,2020-05-21,71
Masaya,2020-05-22,75
Masaya,2020-05-23,77
Masaya,2020-05-24,80
Masaya,2020-05-25,84
Masaya,2020-05-26,84
Masaya,2020-05-27,91
Masaya,2020-05-28,96
Masaya,2020-05-29,105
Masaya,2020-05-30,108
Masaya,2020-05-31,112
Masaya,2020-06-01,120
Masaya,2020-06-02,128
Masaya,2020-06-03,139
Masaya,2020-06-04,145
Masaya,2020-06-05,148
Masaya,2020-06-06,151
Masaya,2020-06-07,151
Masaya,2020-06-08,161
Masaya,2020-06-09,163
Masaya,2020-06-10,165
Masaya,2020-06-11,172
Masaya,2020-06-12,178
Masaya,2020-06-13,185
Masaya,2020-06-14,187
Masaya,2020-06-15,192
Masaya,2020-06-16,200
Masaya,2020-06-17,203
Masaya,2020-06-18,203
Masaya,2020-06-19,206
Masaya,2020-06-20,207
Masaya,2020-06-21,208
Masaya,2020-06-22,210
Masaya,2020-06-23,211
Masaya,2020-06-24,211
Masaya,2020-06-25,213
Masaya,2020-06-26,213
Masaya,2020-06-27,215
Masaya,2020-06-28,216
Masaya,2020-06-29,217
Masaya,2020-06-30,219
Masaya,2020-07-01,219
Masaya,2020-07-02,220
Masaya,2020-07-03,221
Masaya,2020-07-04,222
Masaya,2020-07-05,222
Masaya,2020-07-06,224
Masaya,2020-07-07,224
Masaya,2020-07-08,224
Masaya,2020-07-09,226
Masaya,2020-07-10,226
Masaya,2020-07-11,226
Masaya,2020-07-12,226
Masaya,2020-07-13,226
Masaya,2020-07-14,229
Masaya,2020-07-15,232
Masaya,2020-07-16,235
Masaya,2020-07-17,236
Masaya,2020-07-18,237
Masaya,2020-07-19,237
Masaya,2020-07-20,237
Masaya,2020-07-21,237
Masaya,2020-07-22,238
Masaya,2020-07-23,238
Masaya,2020-07-24,238
Masaya,2020-07-25,240
Masaya,2020-07-26,240
Masaya,2020-07-27,245
Masaya,2020-07-28,245
Masaya,2020-07-29,245
Masaya,2020-07-30,252
Masaya,2020-07-31,252
Masaya,2020-08-01,252
Masaya,2020-08-02,252
Masaya,2020-08-03,252
Masaya,2020-08-04,252
Masaya,2020-08-05,253
Masaya,2020-08-06,254
Masaya,2020-08-07,255
Masaya,2020-08-08,255
Masaya,2020-08-09,255
Masaya,2020-08-10,257
Masaya,2020-08-11,257
Masaya,2020-08-12,257
Masaya,2020-08-13,258
Masaya,2020-08-14,258
Masaya,2020-08-15,258
Masaya,2020-08-16,258
Masaya,2020-08-17,258
Masaya,2020-08-18,258
Masaya,2020-08-19,258
Masaya,2020-08-20,258
Masaya,2020-08-21,258
Masaya,2020-08-22,258
Masaya,2020-08-23,258
Masaya,2020-08-24,258
Masaya,2020-08-25,258
Masaya,2020-08-26,258
Masaya,2020-08-27,258
Masaya,2020-08-28,258
Masaya,2020-08-29,258
Masaya,2020-08-30,258
Masaya,2020-08-31,258
Masaya,2020-09-01,258
Masaya,2020-09-02,258
Masaya,2020-09-03,258
Masaya,2020-09-04,258
Masaya,2020-09-05,258
Masaya,2020-09-06,258
Masaya,2020-09-07,258
Masaya,2020-09-08,258
Masaya,2020-09-09,258
Masaya,2020-09-10,258
Masaya,2020-09-11,258
Masaya,2020-09-12,258
Masaya,2020-09-13,258
Masaya,2020-09-14,258
Masaya,2020-09-15,258
Masaya,2020-09-16,258
Masaya,2020-09-17,258
Masaya,2020-09-18,258
Masaya,2020-09-19,258
Masaya,2020-09-20,258
Masaya,2020-09-21,258
Masaya,2020-09-22,258
Masaya,2020-09-23,258
Masaya,2020-09-24,258
Masaya,2020-09-25,258
Masaya,2020-09-26,258
Masaya,2020-09-27,258
Masaya,2020-09-28,258
Masaya,2020-09-29,258
Masaya,2020-09-30,258
Masaya,2020-10-01,258
Masaya,2020-10-02,258
Masaya,2020-10-03,258
Masaya,2020-10-04,258
Masaya,2020-10-05,258
Masaya,2020-10-06,258
Masaya,2020-10-07,258
Masaya,2020-10-08,258
Masaya,2020-10-09,258
Masaya,2020-10-10,258
Masaya,2020-10-11,258
Masaya,2020-10-12,258
Masaya,2020-10-13,258
Masaya,2020-10-14,258
Masaya,2020-10-15,258
Masaya,2020-10-16,258
Masaya,2020-10-17,258
Masaya,2020-10-18,258
Masaya,2020-10-19,258
Masaya,2020-10-20,258
Masaya,2020-10-21,258
Masaya,2020-10-22,258
Masaya,2020-10-23,258
Masaya,2020-10-24,258
Masaya,2020-10-25,258
Masaya,2020-10-26,258
Masaya,2020-10-27,258
Masaya,2020-10-28,258
Masaya,2020-10-29,258
Masaya,2020-10-30,258
Masaya,2020-10-31,258
Masaya,2020-11-01,258
Masaya,2020-11-02,258
Masaya,2020-11-03,258
Masaya,2020-11-04,258
Masaya,2020-11-05,258
Masaya,2020-11-06,258
Masaya,2020-11-07,258
Masaya,2020-11-08,258
Masaya,2020-11-09,258
Masaya,2020-11-10,258
Masaya,2020-11-11,258
Masaya,2020-11-12,258
Masaya,2020-11-13,258
Masaya,2020-11-14,258
Masaya,2020-11-15,258
Masaya,2020-11-16,258
Masaya,2020-11-17,258
Masaya,2020-11-18,258
Masaya,2020-11-19,258
Masaya,2020-11-20,258
Masaya,2020-11-21,258
Masaya,2020-11-22,258
Masaya,2020-11-23,258
Masaya,2020-11-24,258
Masaya,2020-11-25,258
Masaya,2020-11-26,258
Masaya,2020-11-27,258
Masaya,2020-11-28,258
Masaya,2020-11-29,258
Masaya,2020-11-30,258
Masaya,2020-12-01,258
Masaya,2020-12-02,258
Masaya,2020-12-03,258
Masaya,2020-12-04,258
Masaya,2020-12-05,258
Masaya,2020-12-06,258
Masaya,2020-12-07,258
Masaya,2020-12-08,258
Masaya,2020-12-09,258
Masaya,2020-12-10,258
Masaya,2020-12-11,258
Masaya,2020-12-12,258
Masaya,2020-12-13,258
Masaya,2020-12-14,258
Masaya,2020-12-15,258
Masaya,2020-12-16,269
Masaya,2020-12-17,270
Masaya,2020-12-18,270
Masaya,2020-12-19,270
Masaya,2020-12-20,270
Masaya,2020-12-21,271
Masaya,2020-12-22,271
Masaya,2020-12-23,271
Masaya,2020-12-24,271
Masaya,2020-12-25,271
